File Name,Lines*,Statements,Percent Branch Statements,Method Call Statements,Percent Lines with Comments,Classes and Interfaces,Methods per Class,Average Statements per Method,Line Number of Most Complex Method*,Name of Most Complex Method*,Maximum Complexity*,Line Number of Deepest Block,Maximum Block Depth,Average Block Depth,Average Complexity*,Statements at block level 0,Statements at block level 1,Statements at block level 2,Statements at block level 3,Statements at block level 4,Statements at block level 5,Statements at block level 6,Statements at block level 7,Statements at block level 8,Statements at block level 9,commit_count,commiter_count,numberOfReportedBugs
src/site/resources/userguide/TrajectoryDeterminationProblem.java,155,99,11/1,47,1/9,3,5/33,4/06,126,AngularMeasurement.getPartial(),5,40,4,2/25,1/69,7,17,29,36,10,0,0,0,0,0,4,3,0
src/test/java/org/apache/commons/math/analysis/Expm1Function.java,35,8,0/0,4,14/3,1,2/00,1/00,28,Expm1Function.derivative(),1,29,2,0/75,1/00,4,2,2,0,0,0,0,0,0,0,9,3,0
src/test/java/org/apache/commons/math/analysis/function/GaussianTest.java,131,90,0/0,77,2/3,1,14/00,4/00,36,GaussianTest.testParametricValue(),1,37,2,1/34,1/00,12,35,43,0,0,0,0,0,0,0,6,3,0
src/test/java/org/apache/commons/math/analysis/function/HarmonicOscillatorTest.java,101,67,3/0,39,3/0,1,8/00,5/38,35,HarmonicOscillatorTest.testDerivative(),2,43,3,1/34,1/29,11,26,26,4,0,0,0,0,0,0,4,3,0
src/test/java/org/apache/commons/math/analysis/function/LogisticTest.java,160,116,1/7,54,2/5,1,14/00,5/86,46,LogisticTest.testCompareDerivativeSigmoid(),2,55,3,1/42,1/17,11,49,52,4,0,0,0,0,0,0,6,3,0
src/test/java/org/apache/commons/math/analysis/function/LogitTest.java,144,101,1/0,84,2/8,1,14/00,4/79,36,LogitTest.testParametricValue(),1,37,2,1/32,1/00,13,43,45,0,0,0,0,0,0,0,4,3,0
src/test/java/org/apache/commons/math/analysis/function/SigmoidTest.java,84,52,0/0,50,3/6,1,8/00,3/63,34,SigmoidTest.testParametricValue(),1,35,2,1/38,1/00,9,14,29,0,0,0,0,0,0,0,5,3,0
src/test/java/org/apache/commons/math/analysis/function/SincTest.java,82,47,8/5,26,0/0,3,2/67,4/38,27,SincTest.testDerivativeShortcut(),2,31,4,1/90,1/50,6,8,22,11,2,0,0,0,0,0,5,3,0
src/test/java/org/apache/commons/math/analysis/function/SqrtTest.java,50,25,8/0,11,0/0,3,1/33,4/50,26,SqrtTest.testDerivativeComparison(),2,30,4,1/93,1/50,5,4,8,8,2,0,0,0,0,0,3,3,0
src/test/java/org/apache/commons/math/analysis/function/StepFunctionTest.java,100,65,4/6,59,3/0,1,9/00,4/44,83,StepFunctionTest.testEndpointBehavior(),4,96,4,1/58,1/33,9,16,35,3,2,0,0,0,0,0,7,3,0
src/test/java/org/apache/commons/math/analysis/FunctionUtilsTest.java,172,125,0/8,178,1/7,1,10/00,8/20,50,FunctionUtilsTest.testCollector(),1,51,2,1/29,1/00,32,25,68,0,0,0,0,0,0,0,8,3,0
src/test/java/org/apache/commons/math/analysis/integration/LegendreGaussIntegratorTest.java,129,89,6/7,49,3/9,2,3/00,12/17,77,LegendreGaussIntegratorTest.testExactIntegration(),5,92,6,2/07,2/33,11,6,56,8,2,6,1,0,0,0,17,3,0
src/test/java/org/apache/commons/math/analysis/integration/RombergIntegratorTest.java,112,72,4/2,52,21/4,1,3/00,19/67,99,RombergIntegratorTest.testParameters(),4,104,3,1/76,2/00,10,3,53,6,0,0,0,0,0,0,11,3,0
src/test/java/org/apache/commons/math/analysis/integration/SimpsonIntegratorTest.java,111,72,4/2,52,20/7,1,3/00,19/67,98,SimpsonIntegratorTest.testParameters(),4,102,3,1/76,2/00,10,3,53,6,0,0,0,0,0,0,11,3,0
src/test/java/org/apache/commons/math/analysis/integration/TrapezoidIntegratorTest.java,111,72,4/2,52,20/7,1,3/00,19/67,99,TrapezoidIntegratorTest.testParameters(),4,104,3,1/76,2/00,10,3,53,6,0,0,0,0,0,0,11,3,0
src/test/java/org/apache/commons/math/analysis/interpolation/BicubicSplineInterpolatingFunctionTest.java,415,247,4/0,138,13/3,7,1/57,20/73,35,BicubicSplineInterpolatingFunctionTest.testPreconditions(),11,411,9+,4/93,4/33,9,13,67,29,3,39,8,8,7,74,14,3,0
src/test/java/org/apache/commons/math/analysis/interpolation/BicubicSplineInterpolatorTest.java,149,91,4/4,45,14/8,3,1/00,19/67,35,BicubicSplineInterpolatorTest.testPreconditions(),5,86,4,1/71,2/33,7,27,46,12,1,0,0,0,0,0,8,3,0
src/test/java/org/apache/commons/math/analysis/interpolation/DividedDifferenceInterpolatorTest.java,131,76,6/6,42,26/0,1,4/00,15/75,134,DividedDifferenceInterpolatorTest.partialerror(),3,61,3,1/86,2/25,9,4,52,11,0,0,0,0,0,0,12,3,0
src/test/java/org/apache/commons/math/analysis/interpolation/LinearInterpolatorTest.java,131,78,5/1,47,15/3,1,5/00,11/80,106,LinearInterpolatorTest.testIllegalArguments(),4,110,3,1/78,1/80,11,8,46,13,0,0,0,0,0,0,7,3,0
src/test/java/org/apache/commons/math/analysis/interpolation/LoessInterpolatorTest.java,214,140,7/1,69,4/7,1,21/00,5/62,99,LoessInterpolatorTest.testIncreasingRobustnessItersIncreasesSmoothnessWithOutliers(),4,120,4,1/31,2/14,47,22,54,15,2,0,0,0,0,0,11,3,0
src/test/java/org/apache/commons/math/analysis/interpolation/MicrosphereInterpolatorTest.java,117,70,8/6,28,15/4,3,1/33,15/50,36,MicrosphereInterpolatorTest.testParaboloid2D(),4,40,5,2/25,3/00,6,4,44,4,12,2,0,0,0,0,10,3,0
src/test/java/org/apache/commons/math/analysis/interpolation/NevilleInterpolatorTest.java,131,76,6/6,42,26/0,1,4/00,15/75,134,NevilleInterpolatorTest.partialerror(),3,61,3,1/86,2/25,9,4,52,11,0,0,0,0,0,0,16,3,0
src/test/java/org/apache/commons/math/analysis/interpolation/SmoothingPolynomialBicubicSplineInterpolatorTest.java,159,97,5/2,50,14/5,3,1/00,21/33,36,SmoothingPolynomialBicubicSplineInterpolatorTest.testPreconditions(),6,95,4,1/73,2/67,8,27,49,14,1,0,0,0,0,0,11,3,0
src/test/java/org/apache/commons/math/analysis/interpolation/SplineInterpolatorTest.java,200,113,4/4,92,18/5,1,7/00,13/00,162,SplineInterpolatorTest.testIllegalArguments(),4,166,3,1/84,1/71,12,10,75,16,0,0,0,0,0,0,12,3,0
src/test/java/org/apache/commons/math/analysis/interpolation/TricubicSplineInterpolatingFunctionTest.java,517,274,9/9,159,11/8,7,1/43,24/80,36,TricubicSplineInterpolatingFunctionTest.testPreconditions(),28,505,8,3/04,5/50,15,15,131,64,9,8,8,8,27,0,14,3,0
src/test/java/org/apache/commons/math/analysis/interpolation/TricubicSplineInterpolatorTest.java,188,114,5/3,56,14/9,3,1/00,22/67,36,TricubicSplineInterpolatorTest.testPreconditions(),7,103,4,1/59,3/00,15,33,56,13,1,0,0,0,0,0,11,3,0
src/test/java/org/apache/commons/math/analysis/interpolation/UnivariateRealPeriodicInterpolatorTest.java,137,90,7/8,45,5/1,1,5/00,14/60,36,UnivariateRealPeriodicInterpolatorTest.testSine(),4,45,3,2/02,2/40,9,8,45,28,0,0,0,0,0,0,5,3,0
src/test/java/org/apache/commons/math/analysis/MonitoredFunction.java,40,14,0/0,1,12/5,1,4/00,1/50,26,MonitoredFunction.value(),1,27,2,1/29,1/00,2,6,6,0,0,0,0,0,0,0,10,3,0
src/test/java/org/apache/commons/math/analysis/polynomials/PolynomialFunctionLagrangeFormTest.java,129,92,2/2,48,21/7,1,4/00,20/75,133,PolynomialFunctionLagrangeFormTest.testParameters(),3,137,3,1/93,1/50,5,4,75,8,0,0,0,0,0,0,9,3,0
src/test/java/org/apache/commons/math/analysis/polynomials/PolynomialFunctionNewtonFormTest.java,128,92,2/2,48,21/1,1,4/00,20/75,133,PolynomialFunctionNewtonFormTest.testParameters(),3,137,3,1/93,1/50,5,4,75,8,0,0,0,0,0,0,9,3,0
src/test/java/org/apache/commons/math/analysis/polynomials/PolynomialFunctionTest.java,226,116,0/0,190,23/5,1,6/00,17/17,40,PolynomialFunctionTest.testfirstDerivativeComparison(),1,41,2,1/84,1/00,6,7,103,0,0,0,0,0,0,0,12,3,0
src/test/java/org/apache/commons/math/analysis/polynomials/PolynomialSplineFunctionTest.java,134,58,17/2,37,28/4,1,3/00,14/00,93,PolynomialSplineFunctionTest.findKnot(),5,147,4,1/91,4/67,9,7,23,18,1,0,0,0,0,0,10,3,0
src/test/java/org/apache/commons/math/analysis/polynomials/PolynomialsUtilsTest.java,330,206,13/6,197,2/7,7,4/00,6/25,300,PolynomialsUtilsTest.testJacobiOrthogonality(),5,307,6,2/45,2/00,9,28,78,65,23,6,3,0,0,0,14,3,0
src/test/java/org/apache/commons/math/analysis/QuinticFunction.java,37,7,0/0,2,21/6,1,2/00,1/00,29,QuinticFunction.derivative(),1,30,2,0/86,1/00,3,2,2,0,0,0,0,0,0,0,9,3,0
src/test/java/org/apache/commons/math/analysis/SincFunction.java,46,8,0/0,7,26/1,1,2/00,1/00,32,SincFunction.derivative(),1,35,2,0/88,1/00,3,3,2,0,0,0,0,0,0,0,5,3,0
src/test/java/org/apache/commons/math/analysis/SinFunction.java,45,8,0/0,4,33/3,1,2/00,1/00,36,SinFunction.derivative(),1,37,2,0/75,1/00,4,2,2,0,0,0,0,0,0,0,10,3,0
src/test/java/org/apache/commons/math/analysis/solvers/BaseSecantSolverAbstractTest.java,233,118,12/7,70,22/7,1,9/00,10/67,138,BaseSecantSolverAbstractTest.getSolution(),4,171,4,2/09,2/78,11,11,57,34,5,0,0,0,0,0,9,3,0
src/test/java/org/apache/commons/math/analysis/solvers/BisectionSolverTest.java,73,47,0/0,50,4/1,1,3/00,12/00,31,BisectionSolverTest.testMath369(),1,32,2,1/60,1/00,8,3,36,0,0,0,0,0,0,0,12,3,0
src/test/java/org/apache/commons/math/analysis/solvers/BracketingNthOrderBrentSolverTest.java,185,97,0/0,94,7/0,5,2/00,7/80,37,BracketingNthOrderBrentSolverTest.testInsufficientOrder3(),1,203,9+,4/74,1/00,10,10,21,8,5,4,4,4,4,31,7,3,0
src/test/java/org/apache/commons/math/analysis/solvers/BrentSolverTest.java,224,113,4/4,122,36/2,1,5/00,19/20,178,BrentSolverTest.testBadEndpoints(),4,151,3,1/83,2/00,12,5,86,10,0,0,0,0,0,0,19,3,0
src/test/java/org/apache/commons/math/analysis/solvers/IllinoisSolverTest.java,34,6,0/0,2,20/6,1,2/00,1/00,28,IllinoisSolverTest.getQuinticEvalCounts(),1,29,2,1/00,1/00,2,2,2,0,0,0,0,0,0,0,6,3,0
src/test/java/org/apache/commons/math/analysis/solvers/LaguerreSolverTest.java,153,71,2/8,48,39/9,1,4/00,14/75,155,LaguerreSolverTest.testParameters(),3,162,3,1/77,1/50,8,4,55,4,0,0,0,0,0,0,12,3,0
src/test/java/org/apache/commons/math/analysis/solvers/MullerSolver2Test.java,132,82,2/4,60,23/5,1,4/00,16/75,127,MullerSolver2Test.testParameters(),3,133,3,1/73,1/50,11,4,63,4,0,0,0,0,0,0,8,3,0
src/test/java/org/apache/commons/math/analysis/solvers/MullerSolverTest.java,135,83,2/4,61,24/4,1,4/00,17/00,129,MullerSolverTest.testParameters(),3,135,3,1/75,1/50,11,4,63,5,0,0,0,0,0,0,13,3,0
src/test/java/org/apache/commons/math/analysis/solvers/NewtonSolverTest.java,73,43,0/0,45,12/3,1,2/00,16/50,35,NewtonSolverTest.testQuinticZero(),1,36,2,1/58,1/00,8,2,33,0,0,0,0,0,0,0,11,3,0
src/test/java/org/apache/commons/math/analysis/solvers/PegasusSolverTest.java,34,6,0/0,2,20/6,1,2/00,1/00,28,PegasusSolverTest.getQuinticEvalCounts(),1,29,2,1/00,1/00,2,2,2,0,0,0,0,0,0,0,6,3,0
src/test/java/org/apache/commons/math/analysis/solvers/RegulaFalsiSolverTest.java,53,19,0/0,7,20/8,2,2/00,2/25,33,RegulaFalsiSolverTest.testIssue631(),1,51,4,1/30,1/00,6,5,7,1,1,0,0,0,0,0,14,3,0
src/test/java/org/apache/commons/math/analysis/solvers/RiddersSolverTest.java,128,82,2/4,60,21/1,1,4/00,16/75,123,RiddersSolverTest.testParameters(),3,129,3,1/73,1/50,11,4,63,4,0,0,0,0,0,0,13,3,0
src/test/java/org/apache/commons/math/analysis/solvers/SecantSolverTest.java,37,6,0/0,2,27/0,1,2/00,1/00,28,SecantSolverTest.getQuinticEvalCounts(),1,29,2,1/00,1/00,2,2,2,0,0,0,0,0,0,0,12,3,0
src/test/java/org/apache/commons/math/analysis/solvers/UnivariateRealSolverUtilsTest.java,128,80,1/3,48,7/0,1,14/00,3/43,47,UnivariateRealSolverUtilsTest.testSolveBadAccuracy(),2,49,3,1/50,1/07,9,23,47,1,0,0,0,0,0,0,17,3,0
src/test/java/org/apache/commons/math/analysis/SumSincFunction.java,75,25,8/0,10,28/0,1,4/00,3/75,44,SumSincFunction.value(),2,47,3,1/32,1/33,5,10,7,3,0,0,0,0,0,0,11,3,0
src/test/java/org/apache/commons/math/analysis/XMinus5Function.java,39,7,0/0,2,25/6,1,2/00,1/00,29,XMinus5Function.derivative(),1,30,2,0/86,1/00,3,2,2,0,0,0,0,0,0,0,3,3,0
src/test/java/org/apache/commons/math/complex/ComplexFieldTest.java,36,12,0/0,9,2/8,1,3/00,1/33,26,ComplexFieldTest.testSerial(),1,27,2,0/92,1/00,5,3,4,0,0,0,0,0,0,0,3,3,0
src/test/java/org/apache/commons/math/complex/ComplexFormatAbstractTest.java,264,184,0/0,158,0/0,1,32/00,4/38,38,ComplexFormatAbstractTest.testForgottenImaginaryCharacter(),1,39,2,1/72,1/00,8,36,140,0,0,0,0,0,0,0,13,3,0
src/test/java/org/apache/commons/math/complex/ComplexFormatTest.java,28,7,0/0,0,0/0,1,2/00,1/00,25,ComplexFormatTest.getLocale(),1,26,2,0/86,1/00,3,2,2,0,0,0,0,0,0,0,3,3,0
src/test/java/org/apache/commons/math/complex/ComplexTest.java,1142,665,0/0,1141,8/8,1,36/00,16/64,59,ComplexTest.testMultiplyInfInf(),1,60,2,1/89,1/00,8,58,599,0,0,0,0,0,0,0,24,3,0
src/test/java/org/apache/commons/math/complex/ComplexUtilsTest.java,91,46,6/5,55,3/3,1,2/00,15/00,42,ComplexUtilsTest.testPolar2Complex(),4,58,4,1/83,4/00,5,11,21,5,4,0,0,0,0,0,8,3,0
src/test/java/org/apache/commons/math/complex/FrenchComplexFormatTest.java,28,7,0/0,0,0/0,1,2/00,1/00,26,FrenchComplexFormatTest.getLocale(),1,27,2,0/86,1/00,3,2,2,0,0,0,0,0,0,0,3,3,0
src/test/java/org/apache/commons/math/dfp/BracketingNthOrderBrentSolverDFPTest.java,152,93,15/1,111,6/6,8,1/63,5/69,124,BracketingNthOrderBrentSolverDFPTest.check(),4,87,5,2/62,1/31,8,18,22,20,20,12,0,0,0,0,3,3,0
src/test/java/org/apache/commons/math/dfp/Decimal10.java,79,36,0/0,23,0/0,1,17/00,1/00,22,Decimal10.getDecimalDigits(),1,23,2,1/42,1/00,2,17,17,0,0,0,0,0,0,0,5,3,0
src/test/java/org/apache/commons/math/dfp/DfpDecTest.java,425,150,0/0,343,5/2,1,1/00,140/00,,,0,34,2,1/89,0/00,6,4,140,0,0,0,0,0,0,0,5,3,0
src/test/java/org/apache/commons/math/dfp/DfpMathTest.java,447,154,1/9,486,8/5,1,5/00,27/60,59,DfpMathTest.test(),5,36,2,1/86,1/80,6,10,138,0,0,0,0,0,0,0,5,3,0
src/test/java/org/apache/commons/math/dfp/DfpTest.java,1295,649,0/5,1877,18/5,1,4/00,157/75,61,DfpTest.test(),5,39,2,1/96,2/33,8,10,631,0,0,0,0,0,0,0,9,3,0
src/test/java/org/apache/commons/math/distribution/AbtractIntegerDistributionTest.java,153,78,14/1,35,9/8,2,6/00,4/75,121,DiceDistribution.cumulativeProbability(),4,123,4,2/38,2/00,4,7,27,35,5,0,0,0,0,0,6,3,0
src/test/java/org/apache/commons/math/distribution/BetaDistributionTest.java,293,77,3/9,77,0/3,1,5/00,11/80,24,BetaDistributionTest.testCumulative(),1,25,2,0/83,1/00,30,30,17,0,0,0,0,0,0,0,12,3,0
src/test/java/org/apache/commons/math/distribution/BinomialDistributionTest.java,109,49,0/0,43,20/2,1,10/00,2/70,33,BinomialDistributionTest.testDegenerate0(),1,34,2,0/71,1/00,22,19,8,0,0,0,0,0,0,0,13,3,0
src/test/java/org/apache/commons/math/distribution/CauchyDistributionTest.java,104,44,4/5,33,16/3,1,10/00,2/90,36,CauchyDistributionTest.testInverseCumulativeProbabilityExtremes(),1,37,2,1/05,1/00,9,24,11,0,0,0,0,0,0,0,20,3,0
src/test/java/org/apache/commons/math/distribution/ChiSquaredDistributionTest.java,118,49,2/0,39,17/8,1,12/00,2/58,35,ChiSquaredDistributionTest.testDensity(),1,36,2,1/27,1/00,7,22,20,0,0,0,0,0,0,0,3,3,0
src/test/java/org/apache/commons/math/distribution/ContinuousDistributionAbstractTest.java,339,123,10/6,50,40/4,1,27/00,2/78,147,ContinuousDistributionAbstractTest.verifyCumulativeProbabilities(),7,164,6,1/83,1/48,10,38,51,17,2,4,1,0,0,0,14,3,0
src/test/java/org/apache/commons/math/distribution/ExponentialDistributionTest.java,115,55,0/0,56,14/8,1,12/00,3/25,36,ExponentialDistributionTest.testCumulativeProbabilityExtremes(),1,37,2,0/84,1/00,16,32,7,0,0,0,0,0,0,0,18,3,0
src/test/java/org/apache/commons/math/distribution/FDistributionTest.java,125,63,3/2,52,13/6,1,12/00,4/08,36,FDistributionTest.testCumulativeProbabilityExtremes(),1,37,2,0/97,1/00,13,39,11,0,0,0,0,0,0,0,16,3,0
src/test/java/org/apache/commons/math/distribution/GammaDistributionTest.java,149,75,4/0,56,16/8,1,15/00,3/33,78,GammaDistributionTest.testPreconditions(),3,80,3,1/32,1/17,15,25,31,4,0,0,0,0,0,0,14,3,0
src/test/java/org/apache/commons/math/distribution/HypergeometricDistributionTest.java,234,115,5/2,81,10/3,1,16/00,5/56,40,HypergeometricDistributionTest.testDegenerateNoFailures(),1,41,2,0/89,1/00,41,46,28,0,0,0,0,0,0,0,14,3,0
src/test/java/org/apache/commons/math/distribution/IntegerDistributionAbstractTest.java,362,137,8/8,60,37/6,1,27/00,3/19,277,IntegerDistributionAbstractTest.testSampling(),5,293,5,1/77,1/44,9,42,65,14,6,1,0,0,0,0,11,3,0
src/test/java/org/apache/commons/math/distribution/KolmogorovSmirnovDistributionTest.java,95,31,0/0,36,47/4,1,1/00,25/00,33,KolmogorovSmirnovDistributionTest.testCumulativeDensityFunction(),1,35,2,1/68,1/00,4,2,25,0,0,0,0,0,0,0,5,3,0
src/test/java/org/apache/commons/math/distribution/NormalDistributionTest.java,178,94,4/3,82,15/2,1,16/00,4/94,37,NormalDistributionTest.verifyQuantiles(),1,160,3,0/97,1/00,26,49,15,4,0,0,0,0,0,0,23,3,0
src/test/java/org/apache/commons/math/distribution/PascalDistributionTest.java,116,53,0/0,45,16/4,1,11/00,2/64,34,PascalDistributionTest.testDegenerate0(),1,35,2,0/77,1/00,22,21,10,0,0,0,0,0,0,0,14,3,0
src/test/java/org/apache/commons/math/distribution/PoissonDistributionTest.java,212,96,7/3,63,23/6,1,17/00,4/18,150,PoissonDistributionTest.testLargeMeanCumulativeProbability(),5,166,6,2/24,1/41,6,19,43,12,7,8,1,0,0,0,21,3,0
src/test/java/org/apache/commons/math/distribution/TDistributionTest.java,144,68,1/5,56,18/1,1,13/00,3/69,36,TDistributionTest.testSmallDf(),1,37,2,0/94,1/00,15,42,11,0,0,0,0,0,0,0,19,3,0
src/test/java/org/apache/commons/math/distribution/WeibullDistributionTest.java,101,42,4/8,39,16/8,1,8/00,3/38,39,WeibullDistributionTest.testInverseCumulativeProbabilityExtremes(),1,40,2,0/98,1/00,10,23,9,0,0,0,0,0,0,0,16,3,0
src/test/java/org/apache/commons/math/distribution/ZipfDistributionTest.java,85,32,0/0,15,17/6,1,10/00,1/40,36,ZipfDistributionTest.testMoments(),1,37,2,1/25,1/00,6,12,14,0,0,0,0,0,0,0,14,3,0
src/test/java/org/apache/commons/math/exception/DimensionMismatchExceptionTest.java,32,8,0/0,5,15/6,1,1/00,3/00,29,DimensionMismatchExceptionTest.testAccessors(),1,30,2,0/88,1/00,4,1,3,0,0,0,0,0,0,0,3,3,0
src/test/java/org/apache/commons/math/exception/MaxCountExceededExceptionTest.java,31,7,0/0,3,16/1,1,1/00,2/00,29,MaxCountExceededExceptionTest.testAccessors(),1,30,2,0/71,1/00,4,1,2,0,0,0,0,0,0,0,3,3,0
src/test/java/org/apache/commons/math/exception/NonMonotonicSequenceExceptionTest.java,43,18,0/0,22,11/6,1,1/00,12/00,31,NonMonotonicSequenceExceptionTest.testAccessors(),1,33,2,1/39,1/00,5,1,12,0,0,0,0,0,0,0,3,3,0
src/test/java/org/apache/commons/math/exception/NotPositiveExceptionTest.java,33,9,0/0,7,15/2,1,1/00,4/00,29,NotPositiveExceptionTest.testAccessors(),1,30,2,1/00,1/00,4,1,4,0,0,0,0,0,0,0,4,3,0
src/test/java/org/apache/commons/math/exception/NotStrictlyPositiveExceptionTest.java,33,9,0/0,7,15/2,1,1/00,4/00,29,NotStrictlyPositiveExceptionTest.testAccessors(),1,30,2,1/00,1/00,4,1,4,0,0,0,0,0,0,0,4,3,0
src/test/java/org/apache/commons/math/exception/NumberIsTooLargeExceptionTest.java,33,9,0/0,7,15/2,1,1/00,4/00,29,NumberIsTooLargeExceptionTest.testAccessors(),1,30,2,1/00,1/00,4,1,4,0,0,0,0,0,0,0,3,3,0
src/test/java/org/apache/commons/math/exception/NumberIsTooSmallExceptionTest.java,33,9,0/0,7,15/2,1,1/00,4/00,29,NumberIsTooSmallExceptionTest.testAccessors(),1,30,2,1/00,1/00,4,1,4,0,0,0,0,0,0,0,3,3,0
src/test/java/org/apache/commons/math/exception/OutOfRangeExceptionTest.java,33,9,0/0,7,15/2,1,1/00,4/00,29,OutOfRangeExceptionTest.testAccessors(),1,30,2,1/00,1/00,4,1,4,0,0,0,0,0,0,0,3,3,0
src/test/java/org/apache/commons/math/exception/TooManyEvaluationsExceptionTest.java,37,10,0/0,5,13/5,1,1/00,4/00,31,TooManyEvaluationsExceptionTest.testMessage(),1,32,2,0/90,1/00,5,1,4,0,0,0,0,0,0,0,5,3,0
src/test/java/org/apache/commons/math/exception/util/ArgUtilsTest.java,69,16,0/0,19,15/9,1,1/00,9/00,,,0,33,2,1/19,0/00,6,1,9,0,0,0,0,0,0,0,3,3,0
src/test/java/org/apache/commons/math/exception/util/ExceptionContextTest.java,111,65,4/6,57,10/8,2,3/50,6/71,59,ExceptionContextTest.testContext(),3,66,3,1/74,1/43,11,6,37,11,0,0,0,0,0,0,4,3,0
src/test/java/org/apache/commons/math/filter/KalmanFilterTest.java,211,109,4/6,109,27/0,1,6/00,14/83,254,KalmanFilterTest.assertMatrixEquals(),3,262,4,1/94,1/83,12,8,69,23,1,0,0,0,0,0,5,3,0
src/test/java/org/apache/commons/math/fraction/BigFractionFieldTest.java,36,12,0/0,9,2/8,1,3/00,1/33,27,BigFractionFieldTest.testSerial(),1,28,2,0/92,1/00,5,3,4,0,0,0,0,0,0,0,3,3,0
src/test/java/org/apache/commons/math/fraction/BigFractionFormatTest.java,283,189,4/2,157,2/8,1,21/00,7/38,140,BigFractionFormatTest.testParseProperInvalidMinus(),3,110,3,2/07,1/38,11,23,97,58,0,0,0,0,0,0,9,3,0
src/test/java/org/apache/commons/math/fraction/BigFractionTest.java,511,367,0/0,610,3/5,1,3/00,42/67,44,BigFractionTest.testConstructor(),5,34,2,1/22,2/33,47,193,128,0,0,0,0,0,0,0,18,3,0
src/test/java/org/apache/commons/math/fraction/FractionFieldTest.java,36,12,0/0,9,2/8,1,3/00,1/33,27,FractionFieldTest.testSerial(),1,28,2,0/92,1/00,5,3,4,0,0,0,0,0,0,0,3,3,0
src/test/java/org/apache/commons/math/fraction/FractionFormatTest.java,299,207,4/3,173,3/0,1,24/00,7/17,178,FractionFormatTest.testParseProperInvalidMinus(),3,108,3,2/07,1/38,9,26,113,59,0,0,0,0,0,0,9,3,0
src/test/java/org/apache/commons/math/fraction/FractionTest.java,515,367,0/0,544,5/8,1,2/00,177/00,39,FractionTest.testConstructor(),24,34,2,1/94,12/50,9,4,355,0,0,0,0,0,0,0,13,3,0
src/test/java/org/apache/commons/math/genetics/BinaryChromosomeTest.java,56,26,11/5,21,1/8,1,3/00,6/33,26,BinaryChromosomeTest.testInvalidConstructor(),3,34,4,1/85,2/00,4,3,14,3,2,0,0,0,0,0,5,3,0
src/test/java/org/apache/commons/math/genetics/BinaryMutationTest.java,37,14,21/4,11,5/4,1,1/00,9/00,26,BinaryMutationTest.testMutate(),4,37,4,2/00,4/00,4,1,2,5,2,0,0,0,0,0,4,3,0
src/test/java/org/apache/commons/math/genetics/ChromosomeTest.java,97,62,0/0,19,1/0,11,1/18,3/85,31,?(instance of Chromosome).fitness(),1,32,4,2/07,1/00,6,12,33,11,9,0,0,0,0,0,4,3,0
src/test/java/org/apache/commons/math/genetics/DummyBinaryChromosome.java,37,10,0/0,3,10/8,1,3/00,1/00,26,DummyBinaryChromosome.fitness(),1,27,2,1/10,1/00,3,3,4,0,0,0,0,0,0,0,4,3,0
src/test/java/org/apache/commons/math/genetics/DummyRandomKey.java,37,10,0/0,3,10/8,1,3/00,1/00,26,DummyRandomKey.fitness(),1,27,2,1/10,1/00,3,3,4,0,0,0,0,0,0,0,4,3,0
src/test/java/org/apache/commons/math/genetics/ElitisticListPopulationTest.java,41,18,5/6,7,0/0,2,1/50,2/67,28,ElitisticListPopulationTest.testNextGeneration(),2,32,3,1/61,1/33,4,3,7,4,0,0,0,0,0,0,4,3,0
src/test/java/org/apache/commons/math/genetics/FitnessCachingTest.java,76,33,3/0,12,18/4,2,2/00,3/50,73,FitnessCachingTest.randomPopulation(),2,77,3,1/45,1/25,6,11,11,5,0,0,0,0,0,0,5,3,0
src/test/java/org/apache/commons/math/genetics/FixedGenerationCountTest.java,56,24,4/2,3,10/7,2,3/50,2/57,28,FixedGenerationCountTest.testIsSatisfied(),2,38,4,2/20,1/14,5,2,6,7,5,0,0,0,0,0,4,3,0
src/test/java/org/apache/commons/math/genetics/GeneticAlgorithmTestBinary.java,98,39,7/7,21,26/5,2,2/00,5/00,107,FindOnes.fitness(),3,110,4,1/72,1/75,6,10,14,7,2,0,0,0,0,0,7,3,0
src/test/java/org/apache/commons/math/genetics/GeneticAlgorithmTestPermutations.java,111,43,9/3,21,27/0,2,2/00,5/00,112,MinPermutations.fitness(),3,119,5,1/79,1/75,7,11,13,9,2,1,0,0,0,0,9,3,0
src/test/java/org/apache/commons/math/genetics/ListPopulationTest.java,51,27,0/0,6,2/0,5,1/00,4/20,30,?(instance of Chromosome).fitness(),1,31,4,1/90,1/00,5,5,13,4,4,0,0,0,0,0,4,3,0
src/test/java/org/apache/commons/math/genetics/OnePointCrossoverTest.java,49,26,3/8,22,6/1,1,1/00,21/00,25,OnePointCrossoverTest.testCrossover(),2,36,3,2/23,2/00,4,1,6,15,0,0,0,0,0,0,4,3,0
src/test/java/org/apache/commons/math/genetics/RandomKeyMutationTest.java,38,16,18/8,10,0/0,1,1/00,11/00,26,RandomKeyMutationTest.testMutate(),4,37,5,2/13,4/00,4,1,3,6,1,1,0,0,0,0,4,3,0
src/test/java/org/apache/commons/math/genetics/RandomKeyTest.java,146,98,3/1,115,2/1,2,6/50,5/92,30,testComparatorPermutation().Arrays.asList(),1,110,4,0/83,1/00,40,40,16,2,1,0,0,0,0,0,6,3,0
